actual_name,predicted_name,is_correct,predicted_image_path,known_image_path,distance
Silvio_Berlusconi,Silvio_Berlusconi,True,../known_faces\Silvio_Berlusconi\Silvio_Berlusconi_0014.jpg,../unknown_faces\Silvio_Berlusconi_0021.jpg,0.3579549789428711
Silvio_Berlusconi,Silvio_Berlusconi,True,../known_faces\Silvio_Berlusconi\Silvio_Berlusconi_0012.jpg,../unknown_faces\Silvio_Berlusconi_0022.jpg,0.23492516577243805
Silvio_Berlusconi,Silvio_Berlusconi,True,../known_faces\Silvio_Berlusconi\Silvio_Berlusconi_0014.jpg,../unknown_faces\Silvio_Berlusconi_0023.jpg,0.2132592648267746
Silvio_Berlusconi,Silvio_Berlusconi,True,../known_faces\Silvio_Berlusconi\Silvio_Berlusconi_0011.jpg,../unknown_faces\Silvio_Berlusconi_0024.jpg,0.20555533468723297
Silvio_Berlusconi,Silvio_Berlusconi,True,../known_faces\Silvio_Berlusconi\Silvio_Berlusconi_0004.jpg,../unknown_faces\Silvio_Berlusconi_0025.jpg,0.39995700120925903
Silvio_Berlusconi,Silvio_Berlusconi,True,../known_faces\Silvio_Berlusconi\Silvio_Berlusconi_0010.jpg,../unknown_faces\Silvio_Berlusconi_0026.jpg,0.3168495297431946
Silvio_Berlusconi,Silvio_Berlusconi,True,../known_faces\Silvio_Berlusconi\Silvio_Berlusconi_0007.jpg,../unknown_faces\Silvio_Berlusconi_0027.jpg,0.3058631122112274
Silvio_Berlusconi,Silvio_Berlusconi,True,../known_faces\Silvio_Berlusconi\Silvio_Berlusconi_0015.jpg,../unknown_faces\Silvio_Berlusconi_0028.jpg,0.45109593868255615
Silvio_Berlusconi,Silvio_Berlusconi,True,../known_faces\Silvio_Berlusconi\Silvio_Berlusconi_0004.jpg,../unknown_faces\Silvio_Berlusconi_0029.jpg,0.4004158079624176
Silvio_Berlusconi,Jose_Maria_Aznar,False,../known_faces\Jose_Maria_Aznar\Jose_Maria_Aznar_0002.jpg,../unknown_faces\Silvio_Berlusconi_0030.jpg,0.4580918848514557
Silvio_Berlusconi,Silvio_Berlusconi,True,../known_faces\Silvio_Berlusconi\Silvio_Berlusconi_0010.jpg,../unknown_faces\Silvio_Berlusconi_0031.jpg,0.37343522906303406
Silvio_Berlusconi,Silvio_Berlusconi,True,../known_faces\Silvio_Berlusconi\Silvio_Berlusconi_0001.jpg,../unknown_faces\Silvio_Berlusconi_0032.jpg,0.2697733938694
Silvio_Berlusconi,Silvio_Berlusconi,True,../known_faces\Silvio_Berlusconi\Silvio_Berlusconi_0003.jpg,../unknown_faces\Silvio_Berlusconi_0033.jpg,0.28356122970581055
Silvio_Fernandez,Silvio_Fernandez,True,../known_faces\Silvio_Fernandez\Silvio_Fernandez_0001.jpg,../unknown_faces\Silvio_Fernandez_0002.jpg,0.4449332654476166
Simon_Cowell,Simon_Cowell,True,../known_faces\Simon_Cowell\Simon_Cowell_0001.jpg,../unknown_faces\Simon_Cowell_0002.jpg,0.3166736960411072
Slobodan_Milosevic,Slobodan_Milosevic,True,../known_faces\Slobodan_Milosevic\Slobodan_Milosevic_0001.jpg,../unknown_faces\Slobodan_Milosevic_0003.jpg,0.2536311745643616
Slobodan_Milosevic,Slobodan_Milosevic,True,../known_faces\Slobodan_Milosevic\Slobodan_Milosevic_0001.jpg,../unknown_faces\Slobodan_Milosevic_0004.jpg,0.2360241711139679
Sonia_Gandhi,Sonia_Gandhi,True,../known_faces\Sonia_Gandhi\Sonia_Gandhi_0001.jpg,../unknown_faces\Sonia_Gandhi_0003.jpg,0.4100435674190521
Sonia_Gandhi,Sonia_Gandhi,True,../known_faces\Sonia_Gandhi\Sonia_Gandhi_0001.jpg,../unknown_faces\Sonia_Gandhi_0004.jpg,
Sophia_Loren,Sophia_Loren,True,../known_faces\Sophia_Loren\Sophia_Loren_0002.jpg,../unknown_faces\Sophia_Loren_0004.jpg,0.37180936336517334
Sophia_Loren,Sophia_Loren,True,../known_faces\Sophia_Loren\Sophia_Loren_0001.jpg,../unknown_faces\Sophia_Loren_0005.jpg,0.2734884023666382
Sophia_Loren,Sophia_Loren,True,../known_faces\Sophia_Loren\Sophia_Loren_0002.jpg,../unknown_faces\Sophia_Loren_0006.jpg,0.42943722009658813
Sophia_Loren,Sophia_Loren,True,../known_faces\Sophia_Loren\Sophia_Loren_0001.jpg,../unknown_faces\Sophia_Loren_0007.jpg,0.22764183580875397
Sourav_Ganguly,Sourav_Ganguly,True,../known_faces\Sourav_Ganguly\Sourav_Ganguly_0002.jpg,../unknown_faces\Sourav_Ganguly_0003.jpg,0.3297481834888458
Sourav_Ganguly,Sourav_Ganguly,True,../known_faces\Sourav_Ganguly\Sourav_Ganguly_0002.jpg,../unknown_faces\Sourav_Ganguly_0004.jpg,
Sourav_Ganguly,Sourav_Ganguly,True,../known_faces\Sourav_Ganguly\Sourav_Ganguly_0002.jpg,../unknown_faces\Sourav_Ganguly_0005.jpg,
Spencer_Abraham,Spencer_Abraham,True,../known_faces\Spencer_Abraham\Spencer_Abraham_0007.jpg,../unknown_faces\Spencer_Abraham_0009.jpg,0.19181358814239502
Spencer_Abraham,Spencer_Abraham,True,../known_faces\Spencer_Abraham\Spencer_Abraham_0003.jpg,../unknown_faces\Spencer_Abraham_0010.jpg,0.14384840428829193
Spencer_Abraham,Spencer_Abraham,True,../known_faces\Spencer_Abraham\Spencer_Abraham_0003.jpg,../unknown_faces\Spencer_Abraham_0011.jpg,0.27974405884742737
Spencer_Abraham,Spencer_Abraham,True,../known_faces\Spencer_Abraham\Spencer_Abraham_0007.jpg,../unknown_faces\Spencer_Abraham_0012.jpg,0.2711371183395386
Spencer_Abraham,Spencer_Abraham,True,../known_faces\Spencer_Abraham\Spencer_Abraham_0001.jpg,../unknown_faces\Spencer_Abraham_0013.jpg,0.22176533937454224
Spencer_Abraham,Spencer_Abraham,True,../known_faces\Spencer_Abraham\Spencer_Abraham_0006.jpg,../unknown_faces\Spencer_Abraham_0014.jpg,0.27468371391296387
Spencer_Abraham,Spencer_Abraham,True,../known_faces\Spencer_Abraham\Spencer_Abraham_0003.jpg,../unknown_faces\Spencer_Abraham_0015.jpg,0.12432975322008133
Spencer_Abraham,Spencer_Abraham,True,../known_faces\Spencer_Abraham\Spencer_Abraham_0001.jpg,../unknown_faces\Spencer_Abraham_0016.jpg,0.21810385584831238
Spencer_Abraham,Spencer_Abraham,True,../known_faces\Spencer_Abraham\Spencer_Abraham_0001.jpg,../unknown_faces\Spencer_Abraham_0017.jpg,
Stacy_Dragila,Stacy_Dragila,True,../known_faces\Stacy_Dragila\Stacy_Dragila_0001.jpg,../unknown_faces\Stacy_Dragila_0002.jpg,0.4117558002471924
Stanley_McChrystal,Stanley_McChrystal,True,../known_faces\Stanley_McChrystal\Stanley_McChrystal_0001.jpg,../unknown_faces\Stanley_McChrystal_0002.jpg,0.46045801043510437
Stanley_McChrystal,Stanley_McChrystal,True,../known_faces\Stanley_McChrystal\Stanley_McChrystal_0001.jpg,../unknown_faces\Stanley_McChrystal_0003.jpg,
Stanley_Tong,Stanley_Tong,True,../known_faces\Stanley_Tong\Stanley_Tong_0001.jpg,../unknown_faces\Stanley_Tong_0002.jpg,0.3866099417209625
Stan_Heath,Stan_Heath,True,../known_faces\Stan_Heath\Stan_Heath_0001.jpg,../unknown_faces\Stan_Heath_0002.jpg,0.3380316197872162
Stefano_Accorsi,Stefano_Accorsi,True,../known_faces\Stefano_Accorsi\Stefano_Accorsi_0001.jpg,../unknown_faces\Stefano_Accorsi_0002.jpg,0.2335897982120514
Steffi_Graf,Steffi_Graf,True,../known_faces\Steffi_Graf\Steffi_Graf_0002.jpg,../unknown_faces\Steffi_Graf_0003.jpg,
Steffi_Graf,Steffi_Graf,True,../known_faces\Steffi_Graf\Steffi_Graf_0002.jpg,../unknown_faces\Steffi_Graf_0004.jpg,
Steffi_Graf,Steffi_Graf,True,../known_faces\Steffi_Graf\Steffi_Graf_0002.jpg,../unknown_faces\Steffi_Graf_0005.jpg,
Stellan_Skarsgard,Stellan_Skarsgard,True,../known_faces\Stellan_Skarsgard\Stellan_Skarsgard_0001.jpg,../unknown_faces\Stellan_Skarsgard_0002.jpg,0.21185627579689026
Stephen_Ambrose,Muammar_Gaddafi,False,../known_faces\Muammar_Gaddafi\Muammar_Gaddafi_0001.jpg,../unknown_faces\Stephen_Ambrose_0002.jpg,
Stephen_Daldry,Stephen_Daldry,True,../known_faces\Stephen_Daldry\Stephen_Daldry_0001.jpg,../unknown_faces\Stephen_Daldry_0002.jpg,0.2804437279701233
Stephen_Friedman,Joseph_Biden,False,../known_faces\Joseph_Biden\Joseph_Biden_0001.jpg,../unknown_faces\Stephen_Friedman_0002.jpg,
Steven_Hatfill,Steven_Hatfill,True,../known_faces\Steven_Hatfill\Steven_Hatfill_0001.jpg,../unknown_faces\Steven_Hatfill_0002.jpg,0.4422436058521271
Steven_Seagal,Steven_Seagal,True,../known_faces\Steven_Seagal\Steven_Seagal_0001.jpg,../unknown_faces\Steven_Seagal_0002.jpg,0.3736226558685303
Steven_Spielberg,Steven_Spielberg,True,../known_faces\Steven_Spielberg\Steven_Spielberg_0001.jpg,../unknown_faces\Steven_Spielberg_0004.jpg,0.27908775210380554
Steven_Spielberg,Steven_Spielberg,True,../known_faces\Steven_Spielberg\Steven_Spielberg_0001.jpg,../unknown_faces\Steven_Spielberg_0005.jpg,0.49312931299209595
Steven_Spielberg,Steven_Spielberg,True,../known_faces\Steven_Spielberg\Steven_Spielberg_0001.jpg,../unknown_faces\Steven_Spielberg_0006.jpg,
Steven_Spielberg,Steven_Spielberg,True,../known_faces\Steven_Spielberg\Steven_Spielberg_0002.jpg,../unknown_faces\Steven_Spielberg_0007.jpg,
Steve_Backley,Steve_Backley,True,../known_faces\Steve_Backley\Steve_Backley_0001.jpg,../unknown_faces\Steve_Backley_0002.jpg,
Steve_Ballmer,Steve_Ballmer,True,../known_faces\Steve_Ballmer\Steve_Ballmer_0001.jpg,../unknown_faces\Steve_Ballmer_0002.jpg,
Steve_Ballmer,Steve_Ballmer,True,../known_faces\Steve_Ballmer\Steve_Ballmer_0001.jpg,../unknown_faces\Steve_Ballmer_0003.jpg,
Steve_Lavin,Steve_Lavin,True,../known_faces\Steve_Lavin\Steve_Lavin_0003.jpg,../unknown_faces\Steve_Lavin_0004.jpg,0.4066767692565918
Steve_Lavin,Steve_Lavin,True,../known_faces\Steve_Lavin\Steve_Lavin_0001.jpg,../unknown_faces\Steve_Lavin_0005.jpg,
Steve_Lavin,Steve_Lavin,True,../known_faces\Steve_Lavin\Steve_Lavin_0003.jpg,../unknown_faces\Steve_Lavin_0006.jpg,0.4512629806995392
Steve_Mariucci,Steve_Mariucci,True,../known_faces\Steve_Mariucci\Steve_Mariucci_0001.jpg,../unknown_faces\Steve_Mariucci_0002.jpg,0.4110688865184784
Steve_Mariucci,Steve_Mariucci,True,../known_faces\Steve_Mariucci\Steve_Mariucci_0001.jpg,../unknown_faces\Steve_Mariucci_0003.jpg,0.25204986333847046
Steve_Nash,Steve_Nash,True,../known_faces\Steve_Nash\Steve_Nash_0002.jpg,../unknown_faces\Steve_Nash_0003.jpg,0.47814780473709106
Steve_Nash,Steve_Nash,True,../known_faces\Steve_Nash\Steve_Nash_0002.jpg,../unknown_faces\Steve_Nash_0004.jpg,
Steve_Nash,Steve_Nash,True,../known_faces\Steve_Nash\Steve_Nash_0002.jpg,../unknown_faces\Steve_Nash_0005.jpg,
Steve_Park,Steve_Park,True,../known_faces\Steve_Park\Steve_Park_0001.jpg,../unknown_faces\Steve_Park_0002.jpg,
Steve_Spurrier,Steve_Spurrier,True,../known_faces\Steve_Spurrier\Steve_Spurrier_0001.jpg,../unknown_faces\Steve_Spurrier_0002.jpg,
Steve_Waugh,Steve_Waugh,True,../known_faces\Steve_Waugh\Steve_Waugh_0001.jpg,../unknown_faces\Steve_Waugh_0002.jpg,
Stockard_Channing,Stockard_Channing,True,../known_faces\Stockard_Channing\Stockard_Channing_0001.jpg,../unknown_faces\Stockard_Channing_0002.jpg,0.3689012825489044
Stockard_Channing,Stockard_Channing,True,../known_faces\Stockard_Channing\Stockard_Channing_0001.jpg,../unknown_faces\Stockard_Channing_0003.jpg,0.4239203929901123
Strom_Thurmond,Strom_Thurmond,True,../known_faces\Strom_Thurmond\Strom_Thurmond_0001.jpg,../unknown_faces\Strom_Thurmond_0002.jpg,
Strom_Thurmond,Stephen_Ambrose,False,../known_faces\Stephen_Ambrose\Stephen_Ambrose_0001.jpg,../unknown_faces\Strom_Thurmond_0003.jpg,
Sue_Wicks,Sue_Wicks,True,../known_faces\Sue_Wicks\Sue_Wicks_0001.jpg,../unknown_faces\Sue_Wicks_0002.jpg,
Surakait_Sathirathai,Wen_Jiabao,False,../known_faces\Wen_Jiabao\Wen_Jiabao_0003.jpg,../unknown_faces\Surakait_Sathirathai_0002.jpg,
Susan_Collins,Susan_Collins,True,../known_faces\Susan_Collins\Susan_Collins_0001.jpg,../unknown_faces\Susan_Collins_0002.jpg,0.37916049361228943
Susan_Sarandon,Laura_Bush,False,../known_faces\Laura_Bush\Laura_Bush_0015.jpg,../unknown_faces\Susan_Sarandon_0004.jpg,
Susan_Sarandon,Susan_Sarandon,True,../known_faces\Susan_Sarandon\Susan_Sarandon_0003.jpg,../unknown_faces\Susan_Sarandon_0005.jpg,0.392595112323761
Susan_Sarandon,Susan_Sarandon,True,../known_faces\Susan_Sarandon\Susan_Sarandon_0002.jpg,../unknown_faces\Susan_Sarandon_0006.jpg,
Susie_Castillo,Susie_Castillo,True,../known_faces\Susie_Castillo\Susie_Castillo_0001.jpg,../unknown_faces\Susie_Castillo_0002.jpg,0.19963163137435913
Susilo_Bambang_Yudhoyono,Susilo_Bambang_Yudhoyono,True,../known_faces\Susilo_Bambang_Yudhoyono\Susilo_Bambang_Yudhoyono_0002.jpg,../unknown_faces\Susilo_Bambang_Yudhoyono_0003.jpg,0.20346537232398987
Susilo_Bambang_Yudhoyono,Susilo_Bambang_Yudhoyono,True,../known_faces\Susilo_Bambang_Yudhoyono\Susilo_Bambang_Yudhoyono_0002.jpg,../unknown_faces\Susilo_Bambang_Yudhoyono_0004.jpg,0.26342231035232544
Suzanne_Gaudet,Suzanne_Gaudet,True,../known_faces\Suzanne_Gaudet\Suzanne_Gaudet_0001.jpg,../unknown_faces\Suzanne_Gaudet_0002.jpg,0.31848829984664917
Svetlana_Koroleva,Svetlana_Koroleva,True,../known_faces\Svetlana_Koroleva\Svetlana_Koroleva_0001.jpg,../unknown_faces\Svetlana_Koroleva_0002.jpg,0.13198938965797424
Sylvester_Stallone,Chang_Dae-whan,False,../known_faces\Chang_Dae-whan\Chang_Dae-whan_0001.jpg,../unknown_faces\Sylvester_Stallone_0005.jpg,
Sylvester_Stallone,Sylvester_Stallone,True,../known_faces\Sylvester_Stallone\Sylvester_Stallone_0002.jpg,../unknown_faces\Sylvester_Stallone_0006.jpg,0.465052992105484
Sylvester_Stallone,Sylvester_Stallone,True,../known_faces\Sylvester_Stallone\Sylvester_Stallone_0002.jpg,../unknown_faces\Sylvester_Stallone_0007.jpg,
Sylvester_Stallone,Sylvester_Stallone,True,../known_faces\Sylvester_Stallone\Sylvester_Stallone_0003.jpg,../unknown_faces\Sylvester_Stallone_0008.jpg,0.4713658094406128
Sylvester_Stallone,Sylvester_Stallone,True,../known_faces\Sylvester_Stallone\Sylvester_Stallone_0003.jpg,../unknown_faces\Sylvester_Stallone_0009.jpg,
S_Jayakumar,Yashwant_Sinha,False,../known_faces\Yashwant_Sinha\Yashwant_Sinha_0003.jpg,../unknown_faces\S_Jayakumar_0002.jpg,
Taha_Yassin_Ramadan,Taha_Yassin_Ramadan,True,../known_faces\Taha_Yassin_Ramadan\Taha_Yassin_Ramadan_0001.jpg,../unknown_faces\Taha_Yassin_Ramadan_0008.jpg,0.3619685471057892
Taha_Yassin_Ramadan,Taha_Yassin_Ramadan,True,../known_faces\Taha_Yassin_Ramadan\Taha_Yassin_Ramadan_0001.jpg,../unknown_faces\Taha_Yassin_Ramadan_0009.jpg,0.2817554473876953
Taha_Yassin_Ramadan,Taha_Yassin_Ramadan,True,../known_faces\Taha_Yassin_Ramadan\Taha_Yassin_Ramadan_0007.jpg,../unknown_faces\Taha_Yassin_Ramadan_0010.jpg,0.22570477426052094
Taha_Yassin_Ramadan,Taha_Yassin_Ramadan,True,../known_faces\Taha_Yassin_Ramadan\Taha_Yassin_Ramadan_0003.jpg,../unknown_faces\Taha_Yassin_Ramadan_0011.jpg,0.24557757377624512
Taha_Yassin_Ramadan,Taha_Yassin_Ramadan,True,../known_faces\Taha_Yassin_Ramadan\Taha_Yassin_Ramadan_0002.jpg,../unknown_faces\Taha_Yassin_Ramadan_0012.jpg,0.22338417172431946
Taha_Yassin_Ramadan,Taha_Yassin_Ramadan,True,../known_faces\Taha_Yassin_Ramadan\Taha_Yassin_Ramadan_0001.jpg,../unknown_faces\Taha_Yassin_Ramadan_0013.jpg,
Taha_Yassin_Ramadan,Taha_Yassin_Ramadan,True,../known_faces\Taha_Yassin_Ramadan\Taha_Yassin_Ramadan_0007.jpg,../unknown_faces\Taha_Yassin_Ramadan_0014.jpg,0.2356725037097931
Taha_Yassin_Ramadan,Taha_Yassin_Ramadan,True,../known_faces\Taha_Yassin_Ramadan\Taha_Yassin_Ramadan_0007.jpg,../unknown_faces\Taha_Yassin_Ramadan_0015.jpg,0.19105830788612366
Takashi_Sorimachi,Takashi_Sorimachi,True,../known_faces\Takashi_Sorimachi\Takashi_Sorimachi_0001.jpg,../unknown_faces\Takashi_Sorimachi_0002.jpg,0.3654015064239502
Tamara_Brooks,Serena_Williams,False,../known_faces\Serena_Williams\Serena_Williams_0026.jpg,../unknown_faces\Tamara_Brooks_0002.jpg,
Tammy_Lynn_Michaels,Natalie_Coughlin,False,../known_faces\Natalie_Coughlin\Natalie_Coughlin_0001.jpg,../unknown_faces\Tammy_Lynn_Michaels_0002.jpg,
Tang_Jiaxuan,Tang_Jiaxuan,True,../known_faces\Tang_Jiaxuan\Tang_Jiaxuan_0004.jpg,../unknown_faces\Tang_Jiaxuan_0006.jpg,0.12963971495628357
Tang_Jiaxuan,Tang_Jiaxuan,True,../known_faces\Tang_Jiaxuan\Tang_Jiaxuan_0002.jpg,../unknown_faces\Tang_Jiaxuan_0007.jpg,0.14698576927185059
Tang_Jiaxuan,Tang_Jiaxuan,True,../known_faces\Tang_Jiaxuan\Tang_Jiaxuan_0003.jpg,../unknown_faces\Tang_Jiaxuan_0008.jpg,0.0777244120836258
Tang_Jiaxuan,Tang_Jiaxuan,True,../known_faces\Tang_Jiaxuan\Tang_Jiaxuan_0003.jpg,../unknown_faces\Tang_Jiaxuan_0009.jpg,0.21966995298862457
Tang_Jiaxuan,Tang_Jiaxuan,True,../known_faces\Tang_Jiaxuan\Tang_Jiaxuan_0002.jpg,../unknown_faces\Tang_Jiaxuan_0010.jpg,0.1547553986310959
Tang_Jiaxuan,Tang_Jiaxuan,True,../known_faces\Tang_Jiaxuan\Tang_Jiaxuan_0003.jpg,../unknown_faces\Tang_Jiaxuan_0011.jpg,0.13313665986061096
Tariq_Aziz,Tariq_Aziz,True,../known_faces\Tariq_Aziz\Tariq_Aziz_0002.jpg,../unknown_faces\Tariq_Aziz_0004.jpg,0.22395098209381104
Tariq_Aziz,Tariq_Aziz,True,../known_faces\Tariq_Aziz\Tariq_Aziz_0001.jpg,../unknown_faces\Tariq_Aziz_0005.jpg,0.2947026491165161
Tariq_Aziz,Tariq_Aziz,True,../known_faces\Tariq_Aziz\Tariq_Aziz_0002.jpg,../unknown_faces\Tariq_Aziz_0006.jpg,0.37939560413360596
Tassos_Papadopoulos,Tassos_Papadopoulos,True,../known_faces\Tassos_Papadopoulos\Tassos_Papadopoulos_0001.jpg,../unknown_faces\Tassos_Papadopoulos_0002.jpg,0.3849688768386841
Tassos_Papadopoulos,Tassos_Papadopoulos,True,../known_faces\Tassos_Papadopoulos\Tassos_Papadopoulos_0001.jpg,../unknown_faces\Tassos_Papadopoulos_0003.jpg,
Taufik_Hidayat,Taufik_Hidayat,True,../known_faces\Taufik_Hidayat\Taufik_Hidayat_0001.jpg,../unknown_faces\Taufik_Hidayat_0002.jpg,0.14065808057785034
Taufik_Hidayat,Taufik_Hidayat,True,../known_faces\Taufik_Hidayat\Taufik_Hidayat_0001.jpg,../unknown_faces\Taufik_Hidayat_0003.jpg,0.3224950432777405
Ted_Maher,Ted_Maher,True,../known_faces\Ted_Maher\Ted_Maher_0001.jpg,../unknown_faces\Ted_Maher_0002.jpg,
Terje_Roed-Larsen,Terje_Roed-Larsen,True,../known_faces\Terje_Roed-Larsen\Terje_Roed-Larsen_0001.jpg,../unknown_faces\Terje_Roed-Larsen_0002.jpg,0.47774356603622437
Terrell_Suggs,Terrell_Suggs,True,../known_faces\Terrell_Suggs\Terrell_Suggs_0001.jpg,../unknown_faces\Terrell_Suggs_0002.jpg,
Terry_McAuliffe,Terry_McAuliffe,True,../known_faces\Terry_McAuliffe\Terry_McAuliffe_0001.jpg,../unknown_faces\Terry_McAuliffe_0002.jpg,
Terry_McAuliffe,Terry_McAuliffe,True,../known_faces\Terry_McAuliffe\Terry_McAuliffe_0001.jpg,../unknown_faces\Terry_McAuliffe_0003.jpg,0.4492568373680115
Terry_Stotts,Terry_Stotts,True,../known_faces\Terry_Stotts\Terry_Stotts_0001.jpg,../unknown_faces\Terry_Stotts_0002.jpg,
Thabo_Mbeki,Thabo_Mbeki,True,../known_faces\Thabo_Mbeki\Thabo_Mbeki_0002.jpg,../unknown_faces\Thabo_Mbeki_0003.jpg,0.2301759570837021
Thabo_Mbeki,Thabo_Mbeki,True,../known_faces\Thabo_Mbeki\Thabo_Mbeki_0002.jpg,../unknown_faces\Thabo_Mbeki_0004.jpg,0.3803708851337433
Thabo_Mbeki,Thabo_Mbeki,True,../known_faces\Thabo_Mbeki\Thabo_Mbeki_0002.jpg,../unknown_faces\Thabo_Mbeki_0005.jpg,0.3888239860534668
Thaksin_Shinawatra,Thaksin_Shinawatra,True,../known_faces\Thaksin_Shinawatra\Thaksin_Shinawatra_0001.jpg,../unknown_faces\Thaksin_Shinawatra_0004.jpg,0.2251434475183487
Thaksin_Shinawatra,Thaksin_Shinawatra,True,../known_faces\Thaksin_Shinawatra\Thaksin_Shinawatra_0003.jpg,../unknown_faces\Thaksin_Shinawatra_0005.jpg,0.22330346703529358
Thaksin_Shinawatra,Thaksin_Shinawatra,True,../known_faces\Thaksin_Shinawatra\Thaksin_Shinawatra_0003.jpg,../unknown_faces\Thaksin_Shinawatra_0006.jpg,0.3409273624420166
Theodore_Tweed_Roosevelt,Theodore_Tweed_Roosevelt,True,../known_faces\Theodore_Tweed_Roosevelt\Theodore_Tweed_Roosevelt_0001.jpg,../unknown_faces\Theodore_Tweed_Roosevelt_0002.jpg,0.363136887550354
Theodore_Tweed_Roosevelt,Theodore_Tweed_Roosevelt,True,../known_faces\Theodore_Tweed_Roosevelt\Theodore_Tweed_Roosevelt_0001.jpg,../unknown_faces\Theodore_Tweed_Roosevelt_0003.jpg,0.33945953845977783
Theo_Epstein,Theo_Epstein,True,../known_faces\Theo_Epstein\Theo_Epstein_0001.jpg,../unknown_faces\Theo_Epstein_0002.jpg,0.4126231372356415
Theresa_May,Carly_Fiorina,False,../known_faces\Carly_Fiorina\Carly_Fiorina_0001.jpg,../unknown_faces\Theresa_May_0002.jpg,
Theresa_May,Carly_Fiorina,False,../known_faces\Carly_Fiorina\Carly_Fiorina_0001.jpg,../unknown_faces\Theresa_May_0003.jpg,
Thierry_Falise,Vojislav_Kostunica,False,../known_faces\Vojislav_Kostunica\Vojislav_Kostunica_0003.jpg,../unknown_faces\Thierry_Falise_0002.jpg,
Thierry_Falise,Thierry_Falise,True,../known_faces\Thierry_Falise\Thierry_Falise_0001.jpg,../unknown_faces\Thierry_Falise_0003.jpg,
Thomas_Birmingham,Muammar_Gaddafi,False,../known_faces\Muammar_Gaddafi\Muammar_Gaddafi_0001.jpg,../unknown_faces\Thomas_Birmingham_0002.jpg,
Thomas_Bjorn,Thomas_Bjorn,True,../known_faces\Thomas_Bjorn\Thomas_Bjorn_0001.jpg,../unknown_faces\Thomas_Bjorn_0002.jpg,
Thomas_Fargo,Thomas_Fargo,True,../known_faces\Thomas_Fargo\Thomas_Fargo_0001.jpg,../unknown_faces\Thomas_Fargo_0003.jpg,0.2185678780078888
Thomas_Fargo,Thomas_Fargo,True,../known_faces\Thomas_Fargo\Thomas_Fargo_0001.jpg,../unknown_faces\Thomas_Fargo_0004.jpg,0.29243218898773193
Thomas_Malchow,Thomas_Malchow,True,../known_faces\Thomas_Malchow\Thomas_Malchow_0001.jpg,../unknown_faces\Thomas_Malchow_0002.jpg,0.33181819319725037
Thomas_OBrien,Thomas_OBrien,True,../known_faces\Thomas_OBrien\Thomas_OBrien_0003.jpg,../unknown_faces\Thomas_OBrien_0005.jpg,0.31909316778182983
Thomas_OBrien,Thomas_OBrien,True,../known_faces\Thomas_OBrien\Thomas_OBrien_0002.jpg,../unknown_faces\Thomas_OBrien_0006.jpg,0.29750216007232666
Thomas_OBrien,Thomas_OBrien,True,../known_faces\Thomas_OBrien\Thomas_OBrien_0002.jpg,../unknown_faces\Thomas_OBrien_0007.jpg,0.4501458704471588
Thomas_OBrien,Thomas_OBrien,True,../known_faces\Thomas_OBrien\Thomas_OBrien_0002.jpg,../unknown_faces\Thomas_OBrien_0008.jpg,0.4738338589668274
Thomas_OBrien,Thomas_OBrien,True,../known_faces\Thomas_OBrien\Thomas_OBrien_0003.jpg,../unknown_faces\Thomas_OBrien_0009.jpg,0.28728851675987244
Thomas_Rupprath,Thomas_Rupprath,True,../known_faces\Thomas_Rupprath\Thomas_Rupprath_0001.jpg,../unknown_faces\Thomas_Rupprath_0002.jpg,
Thomas_Rupprath,Tom_Brady,False,../known_faces\Tom_Brady\Tom_Brady_0001.jpg,../unknown_faces\Thomas_Rupprath_0003.jpg,
Thomas_Wyman,Richard_Shelby,False,../known_faces\Richard_Shelby\Richard_Shelby_0001.jpg,../unknown_faces\Thomas_Wyman_0002.jpg,
Tiger_Woods,Tiger_Woods,True,../known_faces\Tiger_Woods\Tiger_Woods_0007.jpg,../unknown_faces\Tiger_Woods_0012.jpg,
Tiger_Woods,Tiger_Woods,True,../known_faces\Tiger_Woods\Tiger_Woods_0005.jpg,../unknown_faces\Tiger_Woods_0013.jpg,0.35287532210350037
Tiger_Woods,Tiger_Woods,True,../known_faces\Tiger_Woods\Tiger_Woods_0010.jpg,../unknown_faces\Tiger_Woods_0014.jpg,0.47706329822540283
Tiger_Woods,Tiger_Woods,True,../known_faces\Tiger_Woods\Tiger_Woods_0010.jpg,../unknown_faces\Tiger_Woods_0015.jpg,0.24786476790905
Tiger_Woods,Tiger_Woods,True,../known_faces\Tiger_Woods\Tiger_Woods_0010.jpg,../unknown_faces\Tiger_Woods_0016.jpg,0.3393249809741974
Tiger_Woods,Tiger_Woods,True,../known_faces\Tiger_Woods\Tiger_Woods_0010.jpg,../unknown_faces\Tiger_Woods_0017.jpg,0.3239801526069641
Tiger_Woods,Tiger_Woods,True,../known_faces\Tiger_Woods\Tiger_Woods_0001.jpg,../unknown_faces\Tiger_Woods_0018.jpg,0.37592461705207825
Tiger_Woods,Tiger_Woods,True,../known_faces\Tiger_Woods\Tiger_Woods_0001.jpg,../unknown_faces\Tiger_Woods_0019.jpg,0.4376571476459503
Tiger_Woods,Tiger_Woods,True,../known_faces\Tiger_Woods\Tiger_Woods_0009.jpg,../unknown_faces\Tiger_Woods_0020.jpg,0.26777270436286926
