actual_name,predicted_name,is_correct,predicted_image_path,known_image_path
Rainer_Schuettler,Hermann_Maier,False,../known_faces\Hermann_Maier\Hermann_Maier_0001.jpg,../unknown_faces\Rainer_Schuettler_0003.jpg
Rainer_Schuettler,Rainer_Schuettler,True,../known_faces\Rainer_Schuettler\Rainer_Schuettler_0001.jpg,../unknown_faces\Rainer_Schuettler_0004.jpg
Rainer_Schuettler,Rainer_Schuettler,True,../known_faces\Rainer_Schuettler\Rainer_Schuettler_0001.jpg,../unknown_faces\Rainer_Schuettler_0005.jpg
Ralf_Schumacher,Ralf_Schumacher,True,../known_faces\Ralf_Schumacher\Ralf_Schumacher_0004.jpg,../unknown_faces\Ralf_Schumacher_0005.jpg
Ralf_Schumacher,Ralf_Schumacher,True,../known_faces\Ralf_Schumacher\Ralf_Schumacher_0001.jpg,../unknown_faces\Ralf_Schumacher_0006.jpg
Ralf_Schumacher,Ralf_Schumacher,True,../known_faces\Ralf_Schumacher\Ralf_Schumacher_0002.jpg,../unknown_faces\Ralf_Schumacher_0007.jpg
Ralf_Schumacher,Martin_Scorsese,False,../known_faces\Martin_Scorsese\Martin_Scorsese_0002.jpg,../unknown_faces\Ralf_Schumacher_0008.jpg
Ralph_Firman,Ralph_Firman,True,../known_faces\Ralph_Firman\Ralph_Firman_0001.jpg,../unknown_faces\Ralph_Firman_0002.jpg
Ralph_Klein,Ralph_Klein,True,../known_faces\Ralph_Klein\Ralph_Klein_0001.jpg,../unknown_faces\Ralph_Klein_0002.jpg
Ralph_Lauren,Sylvester_Stallone,False,../known_faces\Sylvester_Stallone\Sylvester_Stallone_0001.jpg,../unknown_faces\Ralph_Lauren_0002.jpg
Ranil_Wickremasinghe,Ranil_Wickremasinghe,True,../known_faces\Ranil_Wickremasinghe\Ranil_Wickremasinghe_0001.jpg,../unknown_faces\Ranil_Wickremasinghe_0002.jpg
Ranil_Wickremasinghe,Ranil_Wickremasinghe,True,../known_faces\Ranil_Wickremasinghe\Ranil_Wickremasinghe_0001.jpg,../unknown_faces\Ranil_Wickremasinghe_0003.jpg
Raoul_Ruiz,Raoul_Ruiz,True,../known_faces\Raoul_Ruiz\Raoul_Ruiz_0001.jpg,../unknown_faces\Raoul_Ruiz_0003.jpg
Raoul_Ruiz,Elsa_Zylberstein,False,../known_faces\Elsa_Zylberstein\Elsa_Zylberstein_0002.jpg,../unknown_faces\Raoul_Ruiz_0004.jpg
Raquel_Welch,Raquel_Welch,True,../known_faces\Raquel_Welch\Raquel_Welch_0001.jpg,../unknown_faces\Raquel_Welch_0002.jpg
Raymond_Odierno,Raymond_Odierno,True,../known_faces\Raymond_Odierno\Raymond_Odierno_0001.jpg,../unknown_faces\Raymond_Odierno_0002.jpg
Ray_Allen,Mike_Tyson,False,../known_faces\Mike_Tyson\Mike_Tyson_0002.jpg,../unknown_faces\Ray_Allen_0002.jpg
Ray_Allen,Ray_Allen,True,../known_faces\Ray_Allen\Ray_Allen_0001.jpg,../unknown_faces\Ray_Allen_0003.jpg
Ray_Nagin,Ray_Nagin,True,../known_faces\Ray_Nagin\Ray_Nagin_0001.jpg,../unknown_faces\Ray_Nagin_0002.jpg
Ray_Romano,Ray_Romano,True,../known_faces\Ray_Romano\Ray_Romano_0003.jpg,../unknown_faces\Ray_Romano_0005.jpg
Ray_Romano,Ray_Romano,True,../known_faces\Ray_Romano\Ray_Romano_0004.jpg,../unknown_faces\Ray_Romano_0006.jpg
Ray_Romano,Ray_Romano,True,../known_faces\Ray_Romano\Ray_Romano_0002.jpg,../unknown_faces\Ray_Romano_0007.jpg
Ray_Romano,Ray_Romano,True,../known_faces\Ray_Romano\Ray_Romano_0002.jpg,../unknown_faces\Ray_Romano_0008.jpg
Ray_Romano,Ray_Romano,True,../known_faces\Ray_Romano\Ray_Romano_0001.jpg,../unknown_faces\Ray_Romano_0009.jpg
Rebecca_Romijn-Stamos,Rebecca_Romijn-Stamos,True,../known_faces\Rebecca_Romijn-Stamos\Rebecca_Romijn-Stamos_0002.jpg,../unknown_faces\Rebecca_Romijn-Stamos_0003.jpg
Rebecca_Romijn-Stamos,Rebecca_Romijn-Stamos,True,../known_faces\Rebecca_Romijn-Stamos\Rebecca_Romijn-Stamos_0001.jpg,../unknown_faces\Rebecca_Romijn-Stamos_0004.jpg
Rebekah_Chantay_Revels,Rebekah_Chantay_Revels,True,../known_faces\Rebekah_Chantay_Revels\Rebekah_Chantay_Revels_0001.jpg,../unknown_faces\Rebekah_Chantay_Revels_0003.jpg
Rebekah_Chantay_Revels,Rebekah_Chantay_Revels,True,../known_faces\Rebekah_Chantay_Revels\Rebekah_Chantay_Revels_0001.jpg,../unknown_faces\Rebekah_Chantay_Revels_0004.jpg
Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan,True,../known_faces\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0011.jpg,../unknown_faces\Recep_Tayyip_Erdogan_0016.jpg
Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan,True,../known_faces\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0011.jpg,../unknown_faces\Recep_Tayyip_Erdogan_0017.jpg
Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan,True,../known_faces\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0011.jpg,../unknown_faces\Recep_Tayyip_Erdogan_0018.jpg
Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan,True,../known_faces\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0011.jpg,../unknown_faces\Recep_Tayyip_Erdogan_0019.jpg
Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan,True,../known_faces\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0008.jpg,../unknown_faces\Recep_Tayyip_Erdogan_0020.jpg
Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan,True,../known_faces\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0005.jpg,../unknown_faces\Recep_Tayyip_Erdogan_0021.jpg
Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan,True,../known_faces\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0002.jpg,../unknown_faces\Recep_Tayyip_Erdogan_0022.jpg
Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan,True,../known_faces\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0011.jpg,../unknown_faces\Recep_Tayyip_Erdogan_0023.jpg
Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan,True,../known_faces\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0008.jpg,../unknown_faces\Recep_Tayyip_Erdogan_0024.jpg
Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan,True,../known_faces\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0008.jpg,../unknown_faces\Recep_Tayyip_Erdogan_0025.jpg
Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan,True,../known_faces\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0015.jpg,../unknown_faces\Recep_Tayyip_Erdogan_0026.jpg
Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan,True,../known_faces\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0009.jpg,../unknown_faces\Recep_Tayyip_Erdogan_0027.jpg
Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan,True,../known_faces\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0011.jpg,../unknown_faces\Recep_Tayyip_Erdogan_0028.jpg
Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan,True,../known_faces\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0003.jpg,../unknown_faces\Recep_Tayyip_Erdogan_0029.jpg
Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan,True,../known_faces\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0010.jpg,../unknown_faces\Recep_Tayyip_Erdogan_0030.jpg
Reese_Witherspoon,Reese_Witherspoon,True,../known_faces\Reese_Witherspoon\Reese_Witherspoon_0002.jpg,../unknown_faces\Reese_Witherspoon_0003.jpg
Reese_Witherspoon,Reese_Witherspoon,True,../known_faces\Reese_Witherspoon\Reese_Witherspoon_0002.jpg,../unknown_faces\Reese_Witherspoon_0004.jpg
Reggie_Miller,Reggie_Miller,True,../known_faces\Reggie_Miller\Reggie_Miller_0001.jpg,../unknown_faces\Reggie_Miller_0002.jpg
Renee_Zellweger,Renee_Zellweger,True,../known_faces\Renee_Zellweger\Renee_Zellweger_0007.jpg,../unknown_faces\Renee_Zellweger_0009.jpg
Renee_Zellweger,Renee_Zellweger,True,../known_faces\Renee_Zellweger\Renee_Zellweger_0005.jpg,../unknown_faces\Renee_Zellweger_0010.jpg
Renee_Zellweger,Renee_Zellweger,True,../known_faces\Renee_Zellweger\Renee_Zellweger_0005.jpg,../unknown_faces\Renee_Zellweger_0011.jpg
Renee_Zellweger,Renee_Zellweger,True,../known_faces\Renee_Zellweger\Renee_Zellweger_0007.jpg,../unknown_faces\Renee_Zellweger_0012.jpg
Renee_Zellweger,Renee_Zellweger,True,../known_faces\Renee_Zellweger\Renee_Zellweger_0005.jpg,../unknown_faces\Renee_Zellweger_0013.jpg
Renee_Zellweger,Renee_Zellweger,True,../known_faces\Renee_Zellweger\Renee_Zellweger_0007.jpg,../unknown_faces\Renee_Zellweger_0014.jpg
Renee_Zellweger,Sarah_Hughes,False,../known_faces\Sarah_Hughes\Sarah_Hughes_0003.jpg,../unknown_faces\Renee_Zellweger_0015.jpg
Renee_Zellweger,Renee_Zellweger,True,../known_faces\Renee_Zellweger\Renee_Zellweger_0008.jpg,../unknown_faces\Renee_Zellweger_0016.jpg
Renee_Zellweger,Renee_Zellweger,True,../known_faces\Renee_Zellweger\Renee_Zellweger_0001.jpg,../unknown_faces\Renee_Zellweger_0017.jpg
Ricardo_Lagos,Ricardo_Lagos,True,../known_faces\Ricardo_Lagos\Ricardo_Lagos_0006.jpg,../unknown_faces\Ricardo_Lagos_0014.jpg
Ricardo_Lagos,Ricardo_Lagos,True,../known_faces\Ricardo_Lagos\Ricardo_Lagos_0011.jpg,../unknown_faces\Ricardo_Lagos_0015.jpg
Ricardo_Lagos,Ricardo_Lagos,True,../known_faces\Ricardo_Lagos\Ricardo_Lagos_0010.jpg,../unknown_faces\Ricardo_Lagos_0016.jpg
Ricardo_Lagos,Ricardo_Lagos,True,../known_faces\Ricardo_Lagos\Ricardo_Lagos_0010.jpg,../unknown_faces\Ricardo_Lagos_0017.jpg
Ricardo_Lagos,Ricardo_Lagos,True,../known_faces\Ricardo_Lagos\Ricardo_Lagos_0010.jpg,../unknown_faces\Ricardo_Lagos_0018.jpg
Ricardo_Lagos,Ricardo_Lagos,True,../known_faces\Ricardo_Lagos\Ricardo_Lagos_0010.jpg,../unknown_faces\Ricardo_Lagos_0019.jpg
Ricardo_Lagos,Ricardo_Lagos,True,../known_faces\Ricardo_Lagos\Ricardo_Lagos_0009.jpg,../unknown_faces\Ricardo_Lagos_0020.jpg
Ricardo_Lagos,Ricardo_Lagos,True,../known_faces\Ricardo_Lagos\Ricardo_Lagos_0002.jpg,../unknown_faces\Ricardo_Lagos_0021.jpg
Ricardo_Lagos,Ricardo_Lagos,True,../known_faces\Ricardo_Lagos\Ricardo_Lagos_0007.jpg,../unknown_faces\Ricardo_Lagos_0022.jpg
Ricardo_Lagos,Ricardo_Lagos,True,../known_faces\Ricardo_Lagos\Ricardo_Lagos_0009.jpg,../unknown_faces\Ricardo_Lagos_0023.jpg
Ricardo_Lagos,Ricardo_Lagos,True,../known_faces\Ricardo_Lagos\Ricardo_Lagos_0011.jpg,../unknown_faces\Ricardo_Lagos_0024.jpg
Ricardo_Lagos,Ricardo_Lagos,True,../known_faces\Ricardo_Lagos\Ricardo_Lagos_0010.jpg,../unknown_faces\Ricardo_Lagos_0025.jpg
Ricardo_Lagos,Ricardo_Lagos,True,../known_faces\Ricardo_Lagos\Ricardo_Lagos_0009.jpg,../unknown_faces\Ricardo_Lagos_0026.jpg
Ricardo_Lagos,Ricardo_Lagos,True,../known_faces\Ricardo_Lagos\Ricardo_Lagos_0002.jpg,../unknown_faces\Ricardo_Lagos_0027.jpg
Ricardo_Lopez_Murphy,Ricardo_Lopez_Murphy,True,../known_faces\Ricardo_Lopez_Murphy\Ricardo_Lopez_Murphy_0001.jpg,../unknown_faces\Ricardo_Lopez_Murphy_0002.jpg
Ricardo_Maduro,Ricardo_Maduro,True,../known_faces\Ricardo_Maduro\Ricardo_Maduro_0001.jpg,../unknown_faces\Ricardo_Maduro_0002.jpg
Ricardo_Monasterio,Ricardo_Monasterio,True,../known_faces\Ricardo_Monasterio\Ricardo_Monasterio_0001.jpg,../unknown_faces\Ricardo_Monasterio_0002.jpg
Ricardo_Sanchez,Ricardo_Sanchez,True,../known_faces\Ricardo_Sanchez\Ricardo_Sanchez_0001.jpg,../unknown_faces\Ricardo_Sanchez_0004.jpg
Ricardo_Sanchez,Ricardo_Sanchez,True,../known_faces\Ricardo_Sanchez\Ricardo_Sanchez_0001.jpg,../unknown_faces\Ricardo_Sanchez_0005.jpg
Ricardo_Sanchez,Ricardo_Sanchez,True,../known_faces\Ricardo_Sanchez\Ricardo_Sanchez_0001.jpg,../unknown_faces\Ricardo_Sanchez_0006.jpg
Richard_Armitage,Richard_Armitage,True,../known_faces\Richard_Armitage\Richard_Armitage_0001.jpg,../unknown_faces\Richard_Armitage_0005.jpg
Richard_Armitage,Hans_Eichel,False,../known_faces\Hans_Eichel\Hans_Eichel_0001.jpg,../unknown_faces\Richard_Armitage_0006.jpg
Richard_Armitage,Hans_Eichel,False,../known_faces\Hans_Eichel\Hans_Eichel_0001.jpg,../unknown_faces\Richard_Armitage_0007.jpg
Richard_Armitage,Richard_Armitage,True,../known_faces\Richard_Armitage\Richard_Armitage_0001.jpg,../unknown_faces\Richard_Armitage_0008.jpg
Richard_Armitage,Richard_Armitage,True,../known_faces\Richard_Armitage\Richard_Armitage_0001.jpg,../unknown_faces\Richard_Armitage_0009.jpg
Richard_Branson,Richard_Gephardt,False,../known_faces\Richard_Gephardt\Richard_Gephardt_0003.jpg,../unknown_faces\Richard_Branson_0002.jpg
Richard_Butler,Richard_Butler,True,../known_faces\Richard_Butler\Richard_Butler_0001.jpg,../unknown_faces\Richard_Butler_0002.jpg
Richard_Crenna,Richard_Crenna,True,../known_faces\Richard_Crenna\Richard_Crenna_0001.jpg,../unknown_faces\Richard_Crenna_0002.jpg
Richard_Gephardt,Richard_Gephardt,True,../known_faces\Richard_Gephardt\Richard_Gephardt_0003.jpg,../unknown_faces\Richard_Gephardt_0006.jpg
Richard_Gephardt,Richard_Gephardt,True,../known_faces\Richard_Gephardt\Richard_Gephardt_0003.jpg,../unknown_faces\Richard_Gephardt_0007.jpg
Richard_Gephardt,Richard_Gephardt,True,../known_faces\Richard_Gephardt\Richard_Gephardt_0004.jpg,../unknown_faces\Richard_Gephardt_0008.jpg
Richard_Gephardt,Richard_Gephardt,True,../known_faces\Richard_Gephardt\Richard_Gephardt_0004.jpg,../unknown_faces\Richard_Gephardt_0009.jpg
Richard_Gephardt,Richard_Gephardt,True,../known_faces\Richard_Gephardt\Richard_Gephardt_0003.jpg,../unknown_faces\Richard_Gephardt_0010.jpg
Richard_Gephardt,Richard_Gephardt,True,../known_faces\Richard_Gephardt\Richard_Gephardt_0004.jpg,../unknown_faces\Richard_Gephardt_0011.jpg
Richard_Gere,Richard_Gere,True,../known_faces\Richard_Gere\Richard_Gere_0002.jpg,../unknown_faces\Richard_Gere_0006.jpg
Richard_Gere,Richard_Gere,True,../known_faces\Richard_Gere\Richard_Gere_0002.jpg,../unknown_faces\Richard_Gere_0007.jpg
Richard_Gere,Richard_Gere,True,../known_faces\Richard_Gere\Richard_Gere_0002.jpg,../unknown_faces\Richard_Gere_0008.jpg
Richard_Gere,Richard_Gere,True,../known_faces\Richard_Gere\Richard_Gere_0002.jpg,../unknown_faces\Richard_Gere_0009.jpg
Richard_Gere,Richard_Gere,True,../known_faces\Richard_Gere\Richard_Gere_0002.jpg,../unknown_faces\Richard_Gere_0010.jpg
Richard_Haass,Richard_Haass,True,../known_faces\Richard_Haass\Richard_Haass_0001.jpg,../unknown_faces\Richard_Haass_0002.jpg
Richard_Krajicek,Richard_Krajicek,True,../known_faces\Richard_Krajicek\Richard_Krajicek_0001.jpg,../unknown_faces\Richard_Krajicek_0002.jpg
Richard_Krajicek,Richard_Krajicek,True,../known_faces\Richard_Krajicek\Richard_Krajicek_0001.jpg,../unknown_faces\Richard_Krajicek_0003.jpg
Richard_Myers,Richard_Myers,True,../known_faces\Richard_Myers\Richard_Myers_0009.jpg,../unknown_faces\Richard_Myers_0010.jpg
Richard_Myers,Richard_Myers,True,../known_faces\Richard_Myers\Richard_Myers_0002.jpg,../unknown_faces\Richard_Myers_0011.jpg
Richard_Myers,Richard_Myers,True,../known_faces\Richard_Myers\Richard_Myers_0009.jpg,../unknown_faces\Richard_Myers_0012.jpg
Richard_Myers,Richard_Myers,True,../known_faces\Richard_Myers\Richard_Myers_0009.jpg,../unknown_faces\Richard_Myers_0013.jpg
Richard_Myers,Richard_Myers,True,../known_faces\Richard_Myers\Richard_Myers_0002.jpg,../unknown_faces\Richard_Myers_0014.jpg
Richard_Myers,Richard_Myers,True,../known_faces\Richard_Myers\Richard_Myers_0002.jpg,../unknown_faces\Richard_Myers_0015.jpg
Richard_Myers,Richard_Myers,True,../known_faces\Richard_Myers\Richard_Myers_0007.jpg,../unknown_faces\Richard_Myers_0016.jpg
Richard_Myers,Richard_Myers,True,../known_faces\Richard_Myers\Richard_Myers_0009.jpg,../unknown_faces\Richard_Myers_0017.jpg
Richard_Myers,Richard_Myers,True,../known_faces\Richard_Myers\Richard_Myers_0004.jpg,../unknown_faces\Richard_Myers_0018.jpg
Richard_Norton-Taylor,Richard_Norton-Taylor,True,../known_faces\Richard_Norton-Taylor\Richard_Norton-Taylor_0001.jpg,../unknown_faces\Richard_Norton-Taylor_0002.jpg
Richard_Sambrook,Richard_Sambrook,True,../known_faces\Richard_Sambrook\Richard_Sambrook_0001.jpg,../unknown_faces\Richard_Sambrook_0002.jpg
Richard_Shelby,Richard_Shelby,True,../known_faces\Richard_Shelby\Richard_Shelby_0001.jpg,../unknown_faces\Richard_Shelby_0002.jpg
Richard_Virenque,Richard_Virenque,True,../known_faces\Richard_Virenque\Richard_Virenque_0002.jpg,../unknown_faces\Richard_Virenque_0005.jpg
Richard_Virenque,Richard_Virenque,True,../known_faces\Richard_Virenque\Richard_Virenque_0002.jpg,../unknown_faces\Richard_Virenque_0006.jpg
Richard_Virenque,Ben_Curtis,False,../known_faces\Ben_Curtis\Ben_Curtis_0001.jpg,../unknown_faces\Richard_Virenque_0007.jpg
Richard_Virenque,Richard_Virenque,True,../known_faces\Richard_Virenque\Richard_Virenque_0004.jpg,../unknown_faces\Richard_Virenque_0008.jpg
Richie_Adubato,Richie_Adubato,True,../known_faces\Richie_Adubato\Richie_Adubato_0001.jpg,../unknown_faces\Richie_Adubato_0002.jpg
Rich_Gannon,Rich_Gannon,True,../known_faces\Rich_Gannon\Rich_Gannon_0001.jpg,../unknown_faces\Rich_Gannon_0002.jpg
Ricky_Barnes,Ricky_Barnes,True,../known_faces\Ricky_Barnes\Ricky_Barnes_0001.jpg,../unknown_faces\Ricky_Barnes_0002.jpg
Ricky_Martin,Ricky_Martin,True,../known_faces\Ricky_Martin\Ricky_Martin_0001.jpg,../unknown_faces\Ricky_Martin_0002.jpg
Ricky_Ponting,Ricky_Ponting,True,../known_faces\Ricky_Ponting\Ricky_Ponting_0001.jpg,../unknown_faces\Ricky_Ponting_0002.jpg
Rick_Barnes,Rick_Barnes,True,../known_faces\Rick_Barnes\Rick_Barnes_0001.jpg,../unknown_faces\Rick_Barnes_0002.jpg
Rick_Barnes,Rick_Barnes,True,../known_faces\Rick_Barnes\Rick_Barnes_0001.jpg,../unknown_faces\Rick_Barnes_0003.jpg
Rick_Carlisle,Rick_Carlisle,True,../known_faces\Rick_Carlisle\Rick_Carlisle_0002.jpg,../unknown_faces\Rick_Carlisle_0003.jpg
Rick_Carlisle,Rick_Carlisle,True,../known_faces\Rick_Carlisle\Rick_Carlisle_0001.jpg,../unknown_faces\Rick_Carlisle_0004.jpg
Rick_Dinse,George_W_Bush,False,../known_faces\George_W_Bush\George_W_Bush_0053.jpg,../unknown_faces\Rick_Dinse_0002.jpg
Rick_Dinse,Rick_Dinse,True,../known_faces\Rick_Dinse\Rick_Dinse_0001.jpg,../unknown_faces\Rick_Dinse_0003.jpg
Rick_Perry,Rick_Perry,True,../known_faces\Rick_Perry\Rick_Perry_0003.jpg,../unknown_faces\Rick_Perry_0004.jpg
Rick_Perry,Rick_Perry,True,../known_faces\Rick_Perry\Rick_Perry_0003.jpg,../unknown_faces\Rick_Perry_0005.jpg
Rick_Perry,Rick_Perry,True,../known_faces\Rick_Perry\Rick_Perry_0003.jpg,../unknown_faces\Rick_Perry_0006.jpg
Rick_Pitino,Rick_Pitino,True,../known_faces\Rick_Pitino\Rick_Pitino_0001.jpg,../unknown_faces\Rick_Pitino_0003.jpg
Rick_Pitino,Michael_Ballack,False,../known_faces\Michael_Ballack\Michael_Ballack_0001.jpg,../unknown_faces\Rick_Pitino_0004.jpg
Rick_Romley,Rick_Romley,True,../known_faces\Rick_Romley\Rick_Romley_0001.jpg,../unknown_faces\Rick_Romley_0002.jpg
Rick_Romley,Rick_Romley,True,../known_faces\Rick_Romley\Rick_Romley_0001.jpg,../unknown_faces\Rick_Romley_0003.jpg
Rick_Santorum,John_Ashcroft,False,../known_faces\John_Ashcroft\John_Ashcroft_0019.jpg,../unknown_faces\Rick_Santorum_0002.jpg
Rick_Santorum,Rick_Santorum,True,../known_faces\Rick_Santorum\Rick_Santorum_0001.jpg,../unknown_faces\Rick_Santorum_0003.jpg
Rick_Stansbury,Rick_Stansbury,True,../known_faces\Rick_Stansbury\Rick_Stansbury_0001.jpg,../unknown_faces\Rick_Stansbury_0002.jpg
Rick_Stansbury,Rick_Stansbury,True,../known_faces\Rick_Stansbury\Rick_Stansbury_0001.jpg,../unknown_faces\Rick_Stansbury_0003.jpg
Rick_Wagoner,Rick_Wagoner,True,../known_faces\Rick_Wagoner\Rick_Wagoner_0001.jpg,../unknown_faces\Rick_Wagoner_0002.jpg
Rio_Ferdinand,Dean_Barkley,False,../known_faces\Dean_Barkley\Dean_Barkley_0002.jpg,../unknown_faces\Rio_Ferdinand_0002.jpg
Rita_Grande,Rita_Grande,True,../known_faces\Rita_Grande\Rita_Grande_0001.jpg,../unknown_faces\Rita_Grande_0002.jpg
Rita_Grande,Rita_Grande,True,../known_faces\Rita_Grande\Rita_Grande_0001.jpg,../unknown_faces\Rita_Grande_0003.jpg
Rita_Moreno,Ricardo_Lagos,False,../known_faces\Ricardo_Lagos\Ricardo_Lagos_0013.jpg,../unknown_faces\Rita_Moreno_0002.jpg
Rita_Wilson,Rita_Wilson,True,../known_faces\Rita_Wilson\Rita_Wilson_0001.jpg,../unknown_faces\Rita_Wilson_0003.jpg
Rita_Wilson,Rita_Wilson,True,../known_faces\Rita_Wilson\Rita_Wilson_0001.jpg,../unknown_faces\Rita_Wilson_0004.jpg
Robbie_Fowler,Robbie_Fowler,True,../known_faces\Robbie_Fowler\Robbie_Fowler_0001.jpg,../unknown_faces\Robbie_Fowler_0002.jpg
Robbie_Williams,Robbie_Williams,True,../known_faces\Robbie_Williams\Robbie_Williams_0001.jpg,../unknown_faces\Robbie_Williams_0002.jpg
Robbie_Williams,Robbie_Williams,True,../known_faces\Robbie_Williams\Robbie_Williams_0001.jpg,../unknown_faces\Robbie_Williams_0003.jpg
Robby_Ginepri,Robby_Ginepri,True,../known_faces\Robby_Ginepri\Robby_Ginepri_0001.jpg,../unknown_faces\Robby_Ginepri_0002.jpg
Roberto_Benigni,Roberto_Benigni,True,../known_faces\Roberto_Benigni\Roberto_Benigni_0001.jpg,../unknown_faces\Roberto_Benigni_0002.jpg
Roberto_Carlos,Roberto_Carlos,True,../known_faces\Roberto_Carlos\Roberto_Carlos_0002.jpg,../unknown_faces\Roberto_Carlos_0003.jpg
Roberto_Carlos,Roberto_Carlos,True,../known_faces\Roberto_Carlos\Roberto_Carlos_0002.jpg,../unknown_faces\Roberto_Carlos_0004.jpg
Roberto_Marinho,Roberto_Marinho,True,../known_faces\Roberto_Marinho\Roberto_Marinho_0001.jpg,../unknown_faces\Roberto_Marinho_0002.jpg
Roberto_Marinho,Roberto_Marinho,True,../known_faces\Roberto_Marinho\Roberto_Marinho_0001.jpg,../unknown_faces\Roberto_Marinho_0003.jpg
Robert_Blackwill,Sylvester_Stallone,False,../known_faces\Sylvester_Stallone\Sylvester_Stallone_0001.jpg,../unknown_faces\Robert_Blackwill_0002.jpg
Robert_Blake,Robert_Blake,True,../known_faces\Robert_Blake\Robert_Blake_0001.jpg,../unknown_faces\Robert_Blake_0005.jpg
Robert_Blake,Robert_Blake,True,../known_faces\Robert_Blake\Robert_Blake_0003.jpg,../unknown_faces\Robert_Blake_0006.jpg
Robert_Blake,Robert_Blake,True,../known_faces\Robert_Blake\Robert_Blake_0001.jpg,../unknown_faces\Robert_Blake_0007.jpg
Robert_Blake,Robert_Blake,True,../known_faces\Robert_Blake\Robert_Blake_0004.jpg,../unknown_faces\Robert_Blake_0008.jpg
Robert_Bonner,Robert_Bonner,True,../known_faces\Robert_Bonner\Robert_Bonner_0001.jpg,../unknown_faces\Robert_Bonner_0002.jpg
Robert_Bonner,Robert_Bonner,True,../known_faces\Robert_Bonner\Robert_Bonner_0001.jpg,../unknown_faces\Robert_Bonner_0003.jpg
Robert_Bullock,Robert_Bullock,True,../known_faces\Robert_Bullock\Robert_Bullock_0001.jpg,../unknown_faces\Robert_Bullock_0002.jpg
Robert_DeFraites,Robert_DeFraites,True,../known_faces\Robert_DeFraites\Robert_DeFraites_0001.jpg,../unknown_faces\Robert_DeFraites_0002.jpg
Robert_De_Niro,Robert_De_Niro,True,../known_faces\Robert_De_Niro\Robert_De_Niro_0003.jpg,../unknown_faces\Robert_De_Niro_0004.jpg
Robert_De_Niro,Robert_De_Niro,True,../known_faces\Robert_De_Niro\Robert_De_Niro_0001.jpg,../unknown_faces\Robert_De_Niro_0005.jpg
Robert_De_Niro,Robert_De_Niro,True,../known_faces\Robert_De_Niro\Robert_De_Niro_0001.jpg,../unknown_faces\Robert_De_Niro_0006.jpg
Robert_Duvall,Robert_Duvall,True,../known_faces\Robert_Duvall\Robert_Duvall_0003.jpg,../unknown_faces\Robert_Duvall_0005.jpg
Robert_Duvall,Robert_Duvall,True,../known_faces\Robert_Duvall\Robert_Duvall_0003.jpg,../unknown_faces\Robert_Duvall_0006.jpg
Robert_Duvall,Robert_Duvall,True,../known_faces\Robert_Duvall\Robert_Duvall_0001.jpg,../unknown_faces\Robert_Duvall_0007.jpg
Robert_Duvall,Robert_Duvall,True,../known_faces\Robert_Duvall\Robert_Duvall_0001.jpg,../unknown_faces\Robert_Duvall_0008.jpg
Robert_Ehrlich,Robert_Ehrlich,True,../known_faces\Robert_Ehrlich\Robert_Ehrlich_0001.jpg,../unknown_faces\Robert_Ehrlich_0002.jpg
Robert_Evans,Vladimir_Putin,False,../known_faces\Vladimir_Putin\Vladimir_Putin_0007.jpg,../unknown_faces\Robert_Evans_0002.jpg
Robert_Evans,Robert_Evans,True,../known_faces\Robert_Evans\Robert_Evans_0001.jpg,../unknown_faces\Robert_Evans_0003.jpg
Robert_Fico,Luis_Gonzalez_Macchi,False,../known_faces\Luis_Gonzalez_Macchi\Luis_Gonzalez_Macchi_0001.jpg,../unknown_faces\Robert_Fico_0002.jpg
